,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
109,Lever Seated Leg Press,['Basic'],['Compound'],['Push'],Sit on machine with back on padded support. Place feet slightly high on platform. Grasp handles to sides.,Extend knees and hips until knees are fully extended. Return until hips are completely flexed. Repeat.,"Adjust seat and back support to accommodate near full range of motion without forcing hips to bend at waist. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot. Placing feet slightly high on platform emphasize Gluteus Maximus. Placing feet slightly lower on platform emphasize Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
110,Lever Single Leg Seated Leg Press,['Auxiliary'],['Compound'],['Push'],Sit on machine with back on padded support. Place one foot slightly high on platform and other foot on floor below platform.,Push platform away by extending hip and knee. Return by bending leg until knee or hip is just short of complete flexion. Repeat. Continue with opposite leg.,"Adjust back support back to accommodate near full range of motion without forcing pelvis to bend at waist. Keep knee pointed same direction as foot. Do not allow heel to raise off of platform, pushing with both heel and forefoot.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
111,Lever Bent-over Glute Kickback,['Auxiliary'],['Compound'],['Push'],Lean over padded surface and grasp handles. Bend knee and position foot against lever platform or pedal.,Push platform or pedal back by extending leg. Return leg to original position. Repeat. Continue with opposite leg.,None,['Gluteus Maximus'],['Adductor Magnus'],"['Obliques', 'Erector Spinae', 'Quadratus Lumborum', 'Gluteus Medius', 'Gluteus Minimus']",[]
112,Lever Kneeling Glute Kickback,['Auxiliary'],['Compound'],['Push'],"Kneel on machine by placing one knee on lower pad. Rest torso on middle pad, place forearms on padded arm rest, and grip handles. Position other foot of other leg up to lever platform.",Push platform back by extending leg back. Return leg to original position and repeat. Continue with opposite leg.,None,['Gluteus Maximus'],['Adductor Magnus'],"['Erector Spinae', 'Quadratus Lumborum', 'Obliques', 'Gluteus Medius', 'Gluteus Minimus']",[]
113,Lever Standing Glute Kickback,['Auxiliary'],['Compound'],['Push'],Step on left platform with left foot. Grasp handle bars to each side. Place right foot on highest lever platform.,Push platform down by extending leg until straight. Return leg to original position. Repeat. Continue with opposite leg positions.,"With greater resistances, more effort is required to pull on handle bars to keep body from rising upward.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus']","['Obliques', 'Erector Spinae', 'Quadratus Lumborum', 'Gluteus Medius', 'Gluteus Minimus']",[]
114,Lever Squat,['Basic'],['Compound'],['Push'],Squat down to place shoulders under padded lever. Place feet shoulder width apart slightly in front of shoulders.,"Raise lever up by extending knees and hips until legs are straight. Squat down by bending hips back while allowing knees to bend forward slightly, keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Return and repeat.","Lever height should be adjusted to accommodate full range, allowing hips to descend same height or slightly lower than knees. Keep head facing forward, back straight and feet flat on floor; equal distribution of weight through forefoot and heel. Knees should point same direction as feet throughout movement. See Squat Analysis.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae']",[]
115,Lever V-Squat,"['Basic', 'Auxiliary']",['Compound'],['Push'],"Position shoulders under shoulder pads with back against back pad. Place feet on platform, shoulder or hip width apart. Squeeze hand lever. Keeping hand lever squeezed, squat down by bending hips and knees until knees or hips are just short of complete flexion. Release hand lever and raise up on sled just slightly until weight stack is engaged (click is heard).",Raise lever by extending knees and hips until legs are straight. Squat down with knees pointed same direction as feet. Descend until knees or hips are near complete flexion. Repeat.,"Squeeze hand lever at bottom of movement to disengage weight stack. Keep hand lever squeezed until sled is raised and legs are straight. If insufficient hip flexibility forces pelvis to pull away from back pad at lower portions of movement, only lower sled just short of spinal articulation. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot. Placing feet slightly forward on platform emphasize Gluteus Maximus. Placing feet slightly back on platform emphasize Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
116,Lever Split V-Squat,['Auxiliary'],['Compound'],['Push'],"Position shoulders under shoulder pads with back against back pad. Place feet on platform, shoulder or hip width apart, slightly forward. Squeeze hand lever. Keeping hand lever squeezed, squat down by bending hips and knees until knees or hips are just short of complete flexion. Release hand lever and raise up on sled just slightly until weight stack is engaged (click is heard). Raise sled by extending knees and hips until legs are straight. Place one leg back behind platform with toes pointed downward over floor.",Squat down with knee pointed same direction as foot. Allow leg to bend behind with forefoot on floor. Descend until forward hip is near complete flexion. Raise sled by extending knee and hip until leg is straight. Repeat. Continue with other leg.,"Squeeze hand lever at bottom of movement to disengage weight stack. Keep hand lever squeezed until sled is raised and leg is straight. If insufficient hip flexibility forces pelvis to pull away from back pad at lower portions of movement, only lower sled just short of spinal articulation. Keep knee pointed same directions as foot. Do not allow heel to raise off of platform, pushing with both heel and forefoot. Placing feet slightly forward on platform emphasize Gluteus Maximus. Placing feet slightly back on platform emphasize Quadriceps. See manufacturer's suggested foot placement for Lever Split V-Squat.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
117,Lever Single Leg Split V-Squat,['Auxiliary'],['Compound'],['Push'],"Position shoulders under shoulder pads with back against back pad. Place one foot forward on platform. Place other foot against rear vertical platform. Squeeze hand lever. Keeping hand lever squeezed, squat down by bending hips and knees until hip or knee is short of complete flexion. Release hand lever and raise up on sled just slightly until weight stack is engaged (click is heard).",Raise lever by extending knees and hips. Lower lever by flexing hips and knees until knee of rear leg is almost in contact with floor. Repeat. Continue with opposite leg positions.,"Squeeze hand lever at bottom of movement to disengage weight stack. Keep hand lever squeezed until sled is raised and legs are straight. Keep knees pointed same directions as feet. Do not allow forward heel to raise off of platform, pushing with both heel and forefoot.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
118,Lever Alternating Single Leg Split V-Squat,['Auxiliary'],['Compound'],['Push'],"Position shoulders under shoulder pads with back against back pad. Place feet slightly forward on platform. Squeeze hand lever. Keeping hand lever squeezed, squat down by bending hips and knees until hip or knee is short of complete flexion. Release hand lever and raise up on sled just slightly until weight stack is engaged (click is heard). Raise lever by extending knees and hips.",Transfer right foot back to inside of rear vertical platform. Lower lever by flexing hips and knees until knee of rear leg is almost in contact with floor. Raise lever by extending knees and hips until knee is straight. Return right foot to original position by other foot. Repeat with opposite leg movement and continue alternating between sides.,"When finished, keep both feet forward and descend lever downward. Squeeze hand lever at bottom of movement to disengage weight stack. Keep hand lever squeezed until sled is raised and legs are straight. Keep knees pointed same directions as feet. Push with both heel and forefoot. Do not allow forward heel to raise off of platform.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
119,Sled 45° Leg Press,['Basic'],['Compound'],['Push'],Sit on machine with back on padded support. Place feet slightly high on platform. Extend hips and knees. Release dock lever and grasp handles to sides.,Lower sled by flexing hips and knees until knees are just short of complete flexion or until hips are completely flexed. Return by extending knees and hips. Repeat.,"Adjust safety brace and back support to accommodate near full range of motion without forcing hips to bend at waist. A wide stance may allow for deeper range of motion as shown. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot. Placing feet slightly high on platform emphasize Gluteus Maximus. Placing feet slightly lower on platform emphasize Quadriceps. See exercise performed on Bilateral Leg Press. Also see Locking Out Knees on Leg Press.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
