,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
92,Stability Ball Rollout,['Auxiliary'],['Isolated'],['Push'],"Kneel on floor or mat facing stability ball within arm's reach. Straighten hips with subtle bend. Also straighten arms with slight bend, down in front of body. Place fists side by side on upper side of ball closest to hips.",Lean forward and roll ridged arms out over ball. Roll forward as far as possible. Raise body back up by pulling arms back until kneeling upright in original position. Repeat.,Try to keep elbows nearly straight throughout exercise. Also known as Stability Ball Kneeling Rollout.,[],"['Latissimus Dorsi', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Deltoid, Posterior', 'Rhomboids']","['Obliques', 'Iliopsoas', 'Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Adductor Longus', 'Adductor Brevis', 'Triceps Brachii', 'Pectoralis Major, Clavicular', 'Serratus Anterior', 'Pectoralis Minor', 'Wrist Flexors']",[]
93,Abdominal Vacuum,['Auxiliary'],['Isolated'],['Pull'],"Sit, kneel, lie, or stand.",Pull navel into spine and hold.,"Exercise is typically performed isometrically but can also be performed dynamically. Exercise can be performed in most any posture, eg: seated, standing, etc. See Spot Reduction Myth.","['Transverse Abdominis', 'Compresses and supports abdominal viscera']",[],[],[]
94,Cable Kneeling Twisting Crunch,['Auxiliary'],['Isolated'],['Pull'],"Kneel below high pulley. Grasp cable rope attachment with both hands. Place wrists against head. Position hips back and flex hips, allowing resistance on cable pulley to lift torso upward so spine is hyperextended.","With hips stationary, flex waist to one side so elbow travels toward mid-thigh on opposite side. Return to original position and repeat on opposite side. Continue by alternating between sides.","Note movement occurs in waist, not hips. See Spot Reduction Myth. Hyperextension of spine at top of motion is achieved by anterior rotation of pelvis with flexed hips. Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. If two soft stirrups are used instead of rope attachment, grasp stirrups at side of head.",['Obliques'],['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head', 'Rhomboids', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Serratus Anterior']",[]
95,Cable Russian Twist (on stability ball),['Auxiliary'],['Isolated'],['Pull'],"Grasp stirrup and sit on stability ball with side facing low cable pulley. Roll body down and lie with back on ball, hips nearly straight, and feet apart on floor. Hold onto stirrup with both hands with arms extending straight upward.","Allow resistance from cable to turn torso downward, toward direction of pulley while keeping arms straight and perpendicular to torso throughout movement. Pull stirrup in an arch over shoulders by rotating torso to opposite direction of pulley until cable makes contact with shoulder. Return to original position in opposite direction and repeat. Continue with opposite side.","Both arms should be kept straight and perpendicular to torso. Hips should also be kept nearly straight, only slightly bent. Also see other view.",['Obliques'],"['Hip External Rotators', 'Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Gluteus Maximus', 'Erector Spinae', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Lateral', 'Deltoid, Posterior', 'Triceps']",[]
96,Cable Side Bend,['Auxiliary'],['Isolated'],['Pull'],"With side to low pulley, grasp stirrup attachment with near arm. Stand with arm straight.",Pull stirrup by bending sideways through waist so torso moves away from pulley. Lower stirrup by leaning torso toward pulley. Repeat. Continue with opposite side.,See Spot Reduction Myth.,['Obliques'],"['Quadratus lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Gluteus Medius', 'Gluteus Minimus']",[]
97,Cable Side Crunch,['Auxiliary'],['Isolated'],['Pull'],"With side close to high pulley, grasp stirrup attachment with near hand. Position stirrup at side of shoulder, palm orientated inward, and elbow down to side.","Pull stirrup downward by bending toward cable column through waist so torso moves toward base of cable column. Bend in opposite direction by leaning torso away from cable column, allowing stirrup to rise upward. Repeat. Continue with opposite side.",Keep stirrup attachment near side of shoulder with elbow down to side. See Spot Reduction Myth.,['Obliques'],"['Quadratus lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Latissimus Dorsi', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Triceps, Long Head', 'Brachialis', 'Brachioradialis', 'Biceps Brachii']",[]
98,Cable Seated Twist,['Auxiliary'],['Isolated'],['Pull'],Grasp stirrup and straddle bench orientated with side facing medium height cable pulley. Sit with feet on floor. Hold onto stirrup with both hands with arms extending out straight toward stirrup.,"Keeping arms straight, rotate torso to opposite side until cable makes contact with shoulder. Return to original position and repeat. Continue with opposite side.",Slightly squeeze legs on sides of bench to prevent shifting. Bench should be far enough away from cable pulley so cable is taut when stirrup is turned back toward cable pulley. See side view and Spot Reduction Myth.,['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Rectus Abdominis', 'Erector Spinae', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Deltoid, Anterior', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Lateral', 'Deltoid, Posterior', 'Triceps, Long Head', 'Adductors, Hip (side of rotating direction)']",[]
99,Cable Seated Cross Arm Twist,['Auxiliary'],['Isolated'],['Pull'],Grasp stirrup from medium height cable pulley with far hand. Sit on stool or straddle bench with lower body facing away from pulley. Allow torso to turn to side of near arm. Place far arm across body onto near arm. Support far elbow with near hand.,Rotate torso through waist to face opposite side until slight stretch if felt. Return to original side until slight stretch is felt. Repeat. Continue with opposite side.,"Place feet wide for support, or if straddling bench, slightly squeeze legs on sides of bench to prevent shifting. Upper body stabilizing occurs primarily on far side through isometric shoulder abduction and isometric scapular upward rotation. Upper body stabilization also occurs somewhat on near side through shoulder protraction. See Spot Reduction Myth.",['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Serratus Anterior', 'Deltoid, Posterior', 'Pectoralis minor', 'Pectoralis major (sternal head)', 'Adductors, Hip (side of rotating direction)']",[]
100,Cable Standing Twisting Crunch,['Auxiliary'],['Isolated'],['Pull'],"Position back against back pad with knees slightly bent, shoulders back, and chest high. Place both cable straps over shoulders, one in each hand. Place hands with cable strap in front of each shoulder so that cable is taut. If available, place hands in strap slots that allow cable to be taut when hands are in position with shoulders back.",Flex and twist spine so torso pulls strap forward and downward while twisting one shoulder to forward center. Return until back of shoulders return to back pad. Repeat alternating twists with opposite sides.,"To allow for full range of motion, grip height on strap should not allow weight to bottom out (weights touching stack) when shoulders are back. Padded hump should be adjusted to height of low back. See Spot Reduction Myth.",['Obliques'],"['Rectus Abdominis', 'Psoas major']",['No significant stabilizers'],[]
101,Cable Standing Twisting Crunch (single side),['Auxiliary'],['Isolated'],['Pull'],"Position back against back pad with knees slightly bent, shoulders back, and chest high. Place cable straps over shoulder. Hold against front of body with opposite hand so that cable is taut. If available, place hand in rope slot that allows cable to be taut when hand is in position with shoulders back.",Flex and twist spine so shoulder pulls strap diagonally forward and downward away from pulley. Return until back of shoulder returns to back pad and repeat.,"To allow for full range of motion, grip height on strap should not allow weight to bottom out (weights touching stack) when shoulders are back. Padded hump should be adjusted to height of low back. See Spot Reduction Myth.",['Obliques'],"['Rectus Abdominis', 'Psoas major']",['No significant stabilizers'],[]
102,Cable Twist,['Auxiliary'],['Isolated'],['Pull'],"Grasp stirrup from shoulder height cable pulley with both hands. Step and turn lower body away from pulley until near arm is horizontal and straight. Position feet wide apart facing away from pulley, furthest foot further away from pulley. Raise heel of nearest foot off floor. Bend knees of both legs slightly. Place far hand over other hand or interlace fingers.","Keeping arms straight, rotate torso to opposite side until cable makes contact with shoulder. Return to original position and repeat. Continue with opposite side.","Both arms should be horizontal and straight. This movement arguably involves more hip internal rotation and transverse adduction than spinal rotation. Although it is considered oblique movement, remarkably little rotation actually occurs through spine, although rotators of spine act largely as stabilizers except at very beginning and end of motion where resistance from cable is minimal.",[],"['Tensor fasciae latae', 'Gluteus medius', 'Gluteus minimus, anterior fibers', 'Adductors, Hip', 'Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Rectus Abdominis', 'Erector Spinae', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Lateral', 'Deltoid, Posterior', 'Triceps']",[]
103,Cable Twist (down up),['Auxiliary'],['Isolated'],['Pull'],"Grasp stirrup from low cable pulley. Turn to one side, away from pulley. Position feet wide apart with furthest foot away from pulley and nearest foot close to pulley. Point both feet away from pulley. Raise heel of nearest foot off floor. Bend knees of both legs slightly. Place far hand over other hand or interlace fingers.","Keeping arms straight, pull stirrup diagonally upward around shoulders by rotating torso and raising arms gradually upward until cable makes contact with side of body. Bend knees slightly more as stirrup approaches top. Return to original position and repeat. Continue with opposite side.","Both arms should be straight following diagonal path upward. Both arms should be horizontal and straight. This movement arguably involves more hip internal rotation and transverse adduction than spinal rotation. Although it is considered oblique movement, remarkably little rotation actually occurs through spine, although rotators of spine act largely as stabilizers except at very beginning and end of motion where resistance from cable is minimal.",[],"['Tensor fasciae latae', 'Gluteus medius', 'Gluteus minimus, anterior fibers', 'Adductors, Hip', 'Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Rectus Abdominis', 'Erector Spinae', 'Pectoralis Major, Clavicular', 'Deltoid, Anterior', 'Trapezius, Upper', 'Trapezius, Middle', 'Trapezius, Lower', 'Levator Scapulae', 'Rhomboids', 'Deltoid, Posterior', 'Deltoid, Lateral', 'Supraspinatus', 'Triceps, Long Head', 'Quadriceps', 'Gluteus Maximus', 'Gastrocnemius', 'Soleus']",[]
